AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,246.0,268.0,300.0,218.0,146.0,113.0,112.0
Cash_from_Operations,1081.0,1288.0,862.0,920.0,243.0,477.0,561.0
Diluted_EPS,8.031,5.265,4.176,3.043,5.406,5.298,5.404
Goodwill_Intangibles,14672.0,13783.0,14401.0,14781.0,4852.0,3387.0,3191.0
LT_Debt,5323.0,4418.0,4450.0,3357.0,2278.0,2130.0,2311.0
Net_Income,1044.0,695.0,571.0,422.0,373.0,362.0,365.0
Revenue,9039.0,8513.0,8202.0,7887.0,3829.0,3802.0,3655.0
Shares_Diluted,130.0,132.0,136.0,138.0,69.0,68.3277,67.5727
Total_Assets,35426.0,32385.0,32458.0,30253.0,18839.0,15421.0,14800.0
Total_Liabilities,25177.0,22533.0,22332.0,20188.0,16610.0,13436.0,12585.0
