AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,12.0,35.1,30.9,13.6,34.8,7.1,7.7,7.5,1.6
Cash_from_Operations,30.8,35.9,345.6,602.9,174.1,-112.1,21.1,6.3,63.5
Diluted_EPS,-0.203,-3.182,1.816,2.042,0.003,-0.499,-0.737,-0.331,-0.5489999999999999
Goodwill_Intangibles,29.0,55.9,25.7,24.0,22.0,20.4,38.6,19.9,20.1
LT_Debt,1228.0,623.5,770.3,633.0,605.9,587.9,463.9,454.9,228.2
Net_Income,-28.6,-444.3,278.1,273.7,0.3,-60.4,-88.3,-39.0,-60.6
Revenue,810.5,729.3,1122.6,599.7,514.2,372.8,283.7,214.2,147.3
Shares_Diluted,141.021,139.612,153.164,134.056,126.098,120.933,119.719,117.691,110.50200000000001
Total_Assets,2611.7,2389.8,3233.1,2667.8,1322.8,912.5,947.9,955.8,847.2
Total_Liabilities,1840.0,1646.5,1762.0,1619.7,1041.8,812.9,747.1,698.0,468.8
