AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,89.2,76.2,39.5,35.9,39.7,31.8,56.6,45.3,46.7
Cash_from_Operations,298.3,1458.6,425.0,305.2,346.3,288.4,185.2,178.6,205.4
Diluted_EPS,3.782,5.515,2.655,1.524,1.234,1.244,0.72,0.056,0.457
Goodwill_Intangibles,532.0,544.8,527.9,462.7,363.0,297.3,218.2,220.1,355.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,644.5,947.3,449.7,257.6,208.5,205.9,119.3,9.3,74.3
Revenue,5481.1,5252.3,2975.9,2788.3,2566.9,2221.4,2018.1,2004.9,2008.0
Shares_Diluted,170.414,171.775,169.381,168.965,168.971,165.54,165.792,166.174,162.526
Total_Assets,4035.4,4142.4,2363.5,2024.1,1743.2,1498.7,1324.1,1426.7,1451.4
Total_Liabilities,1636.7,1880.6,874.2,847.8,692.6,642.6,564.2,668.5,647.3
