AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.8,4.4,2.3,1.9,1.7,1.5,1.3,0.8,0.8
Cash_from_Operations,5.2,5.6,8.6,6.7,2.8,3.3,5.6,4.8,4.8
Diluted_EPS,1.598,1.043,1.163,1.101,0.607,0.682,0.972,0.922,0.912
Goodwill_Intangibles,11.4,,,,,,,0.0,0.3
LT_Debt,13.8,14.1,9.4,5.0,5.0,0.0,10.0,10.0,10.0
Net_Income,7.6,5.0,5.6,5.3,2.9,3.3,3.7,3.4,3.1
Revenue,29.2,29.7,29.8,27.0,23.7,21.6,20.3,18.7,18.4
Shares_Diluted,4.7478,4.7757,4.8198,4.8163,4.8164,4.8163,3.7965,3.702,3.3654
Total_Assets,987.6,851.4,725.4,674.9,626.3,574.2,527.1,460.9,434.5
Total_Liabilities,918.2,784.7,663.9,619.8,574.7,524.8,478.9,426.1,404.7
