AAII_YR_DATA,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,0.7,1.1,0.8,3.5,3.9,0.5,,0.0,
Cash_from_Operations,18.1,13.0,14.6,7.8,5.9,1.6,,,
Diluted_EPS,0.837,0.597,0.503,0.393,0.178,0.161,0.028,0.09,0.08199999999999999
Goodwill_Intangibles,6.3,6.3,6.4,6.5,6.7,6.8,6.7,0.0,
LT_Debt,10.5,10.1,9.4,8.8,8.1,7.0,6.6,0.0,0.0
Net_Income,12.4,9.4,8.3,6.6,3.2,2.9,0.5,1.6,1.5
Revenue,57.3,61.9,53.4,48.0,41.0,39.0,28.8,25.9,26.3
Shares_Diluted,14.8476,15.6742,16.5271,16.8029,18.1651,18.1651,18.1651,18.1651,18.1651
Total_Assets,1874.9,1791.9,1637.6,1480.2,1426.5,1262.1,1200.8,976.6,969.4
Total_Liabilities,1600.4,1518.2,1356.3,1192.6,1146.6,1152.1,1090.5,865.0,860.1
