AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,12.4,9.8,4.5,16.2,10.0,2.3,0.7
Cash_from_Operations,93.5,61.3,64.1,27.6,40.1,35.4,36.6
Diluted_EPS,-0.683,3.863,3.145,2.857,3.084,5.308,2.156
Goodwill_Intangibles,2151.8,388.3,387.8,276.9,242.2,216.9,216.9
LT_Debt,1262.8,94.2,168.8,63.0,69.1,73.2,67.8
Net_Income,-14.3,45.7,37.0,33.2,37.1,59.5,23.7
Revenue,2890.9,1783.7,1395.5,1382.5,1279.0,1114.8,1190.5
Shares_Diluted,20.996,11.836,11.751,11.612,11.378,11.209,10.974
Total_Assets,3233.1,889.5,843.8,636.4,572.2,495.6,465.3
Total_Liabilities,2236.0,539.4,538.9,377.5,350.9,312.2,347.9
