AAII_YR_DATA,12/29/2020,12/31/2019,01/01/2019,01/02/2018,01/03/2017,12/29/2015,12/31/2014,12/31/2013
Capital_Expenditures,23.7,45.7,49.5,51.7,47.2,34.5,0.0,
Cash_from_Operations,59.8,49.0,61.8,57.8,57.5,27.2,-0.8,-0.3
Diluted_EPS,-2.415,-3.195,0.49,1.248,0.532,0.118,-0.321,-0.006
Goodwill_Intangibles,327.1,423.9,560.3,562.4,565.1,566.9,,
LT_Debt,114.4,144.6,178.7,170.6,173.7,168.0,0.0,0.0
Net_Income,-89.7,-118.3,19.0,49.9,20.9,4.8,-1.5,-0.1
Revenue,491.9,513.0,505.5,471.5,452.1,424.0,0.0,0.0
Shares_Diluted,37.1619,37.0184,38.684,39.9499,39.2746,40.25,4.7526,18.75
Total_Assets,747.3,862.5,759.0,742.3,727.2,703.6,150.3,151.3
Total_Liabilities,534.6,560.4,336.7,326.1,349.8,335.2,5.9,5.3
