AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,11.1,16.1,19.3,11.0,10.5,9.1,10.3,6.9,2.3
Cash_from_Operations,103.2,102.1,47.1,60.7,57.2,22.6,28.0,15.6,10.7
Diluted_EPS,1.007,1.528,1.065,0.433,0.595,0.212,-0.158,0.013,0.003
Goodwill_Intangibles,204.3,216.1,208.4,142.7,157.9,29.3,31.0,26.5,24.4
LT_Debt,425.3,110.0,63.0,67.0,71.0,6.7,6.7,6.7,5.5
Net_Income,52.3,77.9,53.5,21.5,29.2,10.1,-7.2,0.6,0.1
Revenue,749.0,618.0,502.4,420.5,338.9,261.1,208.9,167.3,130.2
Shares_Diluted,51.9199,50.9632,50.2739,49.6922,49.1539,47.8755,45.5827,44.8464,44.8464
Total_Assets,1232.0,731.7,557.8,441.0,371.6,261.2,226.1,120.9,99.5
Total_Liabilities,618.8,263.9,202.1,163.4,138.8,70.0,56.0,40.3,37.7
