AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
Capital_Expenditures,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.2
Cash_from_Operations,-2.0,-0.1,0.3,-2.7,-5.0,-3.6,-3.3,-2.1
Diluted_EPS,-2.683,-0.248,-0.182,-1.098,-1.673,-2.2,-1.611,-0.282
Goodwill_Intangibles,0.0,0.0,0.0,0.1,0.1,0.1,1.0,1.2
LT_Debt,0.3,0.0,0.0,0.0,0.0,0.4,0.1,0.0
Net_Income,-3.0,-1.6,-1.2,-3.8,-5.7,-6.8,-3.8,-4.5
Revenue,1.9,1.5,3.6,3.1,2.2,3.3,3.6,2.8
Shares_Diluted,1.1175,6.4649,6.3367,3.4461,3.3818,3.092,2.3847,15.8453
Total_Assets,3.0,1.2,1.9,2.4,3.5,3.7,4.9,3.9
Total_Liabilities,3.8,5.0,4.6,4.1,4.2,3.2,3.7,1.4
