AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,142.2,93.8,51.1,50.6,48.4,44.7,42.6,49.7,32.8,29.5
Cash_from_Operations,563.3,829.1,568.0,412.5,268.6,383.1,259.2,279.5,169.9,221.2
Diluted_EPS,6.127,2.25,6.237,6.883,5.889,5.132,4.648,3.973,2.732,1.652
Goodwill_Intangibles,13250.3,13748.8,1002.7,951.1,810.3,840.7,672.7,720.7,513.0,388.9
LT_Debt,4599.0,5381.2,348.5,0.0,349.3,348.9,348.5,348.3,0.0,0.0
Net_Income,505.3,153.2,332.3,374.0,322.7,281.5,262.2,239.5,172.5,102.8
Revenue,7741.4,5480.8,2797.3,2805.8,2595.8,1758.4,1666.5,1575.0,1503.3,1336.1
Shares_Diluted,82.4684,68.0683,53.2836,54.3335,54.7907,54.849,56.4071,60.29,63.1314,62.2533
Total_Assets,17185.3,17387.1,3435.6,2907.5,2354.3,2146.6,1825.8,1717.2,1528.8,1442.5
Total_Liabilities,8687.3,9320.3,1585.4,1289.5,1000.0,955.6,880.7,954.1,578.6,531.9
