AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,1018.6,807.9,655.6,793.3,1866.8,3088.7,3058.3
Cash_from_Operations,480.4,927.2,982.5,534.2,2406.3,1189.8,1378.4
Diluted_EPS,-6.569,5.272,3.605,2.796,-4.201,5.548,5.907
Goodwill_Intangibles,134.9,435.9,459.1,482.9,826.1,1405.6,571.3
LT_Debt,4737.3,4809.1,4517.9,5052.6,10218.0,13259.0,15402.5
Net_Income,-646.4,511.0,428.2,458.4,-848.0,1034.1,1119.1
Revenue,1799.0,2016.8,1890.4,1835.6,1911.5,1445.2,1155.6
Shares_Diluted,98.405,96.921,118.777,163.95,201.85,186.388,189.463
Total_Assets,58106.6,50832.8,48537.4,49278.7,64170.2,67391.9,47880.0
Total_Liabilities,52383.7,44493.8,42590.8,41958.7,54167.5,56447.2,38811.1
