AAII_YR_DATA,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,34.3,34.8,37.7,43.2,44.9,41.7,48.3,29.2,24.9
Cash_from_Operations,162.8,180.4,131.1,147.6,149.3,140.3,141.1,90.7,106.3
Diluted_EPS,0.091,-2.794,-1.209,3.37,2.283,2.029,1.911,1.492,1.952
Goodwill_Intangibles,1035.3,1098.9,1247.5,1392.8,1322.2,1245.3,1270.7,1201.3,589.7
LT_Debt,759.1,807.7,898.2,929.3,881.6,844.8,891.2,714.0,351.1
Net_Income,2.9,-87.2,-38.0,136.5,74.4,66.7,63.4,42.5,53.5
Revenue,1671.0,1498.3,1537.3,1602.6,1515.6,1480.5,1426.1,1106.6,985.4
Shares_Diluted,31.987,31.19,31.416,31.861,32.57,32.904,33.196,28.483,27.423000000000002
Total_Assets,2032.1,2072.6,2190.6,2357.7,2244.6,2091.0,2143.6,2031.7,1215.9
Total_Liabilities,1395.5,1461.8,1472.5,1489.4,1454.9,1382.4,1412.8,1252.9,666.4
