AAII_YR_DATA,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016,01/02/2016,01/03/2015,12/28/2013
Capital_Expenditures,70.1,65.6,99.4,90.9,82.0,74.3,80.4,80.6,70.6
Cash_from_Operations,966.6,1008.6,674.6,764.5,608.5,576.1,496.5,397.9,392.6
Diluted_EPS,14.918,11.442,12.406,11.866,9.517,9.199,8.1,7.1389999999999985,5.9270000000000005
Goodwill_Intangibles,1418.2,1243.2,1157.7,1135.1,1177.8,1264.7,985.1,1014.0,1029.3
LT_Debt,1187.4,1189.5,956.9,946.0,753.6,708.8,861.7,862.7,858.9
Net_Income,820.5,627.0,693.5,679.9,557.7,546.4,478.7,421.9,350.3
Revenue,4601.7,3942.2,4067.7,4070.4,4000.3,3711.8,3593.1,3492.6,3237.5
Shares_Diluted,55.0,54.8,55.9,57.3,58.6,59.4,59.1,59.1,59.1
Total_Assets,6759.7,6557.3,5693.5,5373.1,5249.1,4723.2,4331.1,4310.1,4110.0
Total_Liabilities,2577.8,2732.4,2284.4,2274.3,2295.2,2106.0,1918.4,2102.3,1996.8
