AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,31.4,16.9,7.0,,
Cash_from_Operations,-82.7,-51.3,-13.4,-1.2,-0.3
Diluted_EPS,-1.715,-1.067,0.91,0.734,-0.04
Goodwill_Intangibles,1.7,27.1,0.0,,
LT_Debt,11.2,0.7,2.0,0.0,0.0
Net_Income,-141.8,-87.0,36.5,1.8,-0.2
Revenue,230.9,208.0,148.5,84.9,
Shares_Diluted,82.6389,81.5322,40.0772,6.6878,6.0557
Total_Assets,208.8,268.9,269.8,206.6,203.6
Total_Liabilities,120.4,49.9,36.5,8.1,7.5
