AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,18.6,8.7,13.9,27.2,45.1,6.2,5.7,5.4,21.4,16.2
Cash_from_Operations,44.9,-12.8,30.4,64.6,27.6,6.7,18.2,1.6,23.3,32.0
Diluted_EPS,0.732,-0.263,-0.095,2.277,2.037,-1.314,-0.46,-1.72,0.182,0.477
Goodwill_Intangibles,359.6,396.8,3.7,5.9,8.6,12.9,31.9,37.6,59.5,74.4
LT_Debt,117.8,132.4,8.1,11.1,38.2,18.0,15.7,26.8,22.8,26.4
Net_Income,14.2,-4.6,-1.4,33.4,29.8,-18.9,-6.5,-24.0,2.5,6.3
Revenue,654.1,260.1,229.2,397.6,326.4,192.8,158.6,166.9,202.6,202.1
Shares_Diluted,19.3692,17.6107,14.7903,14.6554,14.6206,14.3469,14.1261,13.9351,13.8222,13.5375
Total_Assets,879.0,864.4,279.6,277.4,240.4,173.1,162.6,182.2,219.3,240.5
Total_Liabilities,498.3,503.9,82.7,105.3,106.1,67.3,50.1,63.8,64.4,67.5
