AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,0.2,0.1,0.0,0.0,0.0,,,,
Cash_from_Operations,-4.2,-0.8,-0.5,-0.7,-0.6,-0.1,-0.7,-0.4,0.0
Diluted_EPS,-0.572,-0.568,-0.393,-1.031,-0.613,-7.708,-2.067,-0.914,-145.518
Goodwill_Intangibles,0.0,0.0,0.1,0.6,1.3,1.9,16.7,0.5,0.1
LT_Debt,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-5.0,-3.5,-2.1,-4.8,-2.3,-15.5,-3.7,-1.6,-24.7
Revenue,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Shares_Diluted,8.7609,6.1987,5.3056,4.613,3.8124,2.0149,1.7671,1.7121,0.1695
Total_Assets,7.4,0.8,0.5,0.7,1.6,1.9,16.7,0.8,0.2
Total_Liabilities,1.4,1.7,1.6,1.5,1.4,15.4,16.8,0.6,0.5
