AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,1.1,2.7,2.7,2.0,5.0,4.1,2.3,2.8,4.9
Cash_from_Operations,23.9,17.9,22.0,14.1,17.3,17.7,16.1,15.7,18.7,17.3
Diluted_EPS,2.468,2.27,2.159,2.203,2.09,1.385,1.756,1.942,2.022,2.129
Goodwill_Intangibles,16.8,17.6,17.8,18.0,18.3,18.6,18.9,18.3,18.6,36.0
LT_Debt,7.4,7.5,5.2,5.3,0.3,0.3,0.3,0.4,0.4,0.5
Net_Income,17.4,16.0,15.2,15.7,14.7,9.8,12.5,13.9,14.6,14.1
Revenue,64.9,58.4,62.6,66.8,58.7,50.0,46.8,46.1,45.6,43.3
Shares_Diluted,7.0594,7.0618,7.0445,7.1133,7.0353,7.0584,7.1031,7.1583,7.2242,6.6159
Total_Assets,2000.1,1940.8,1834.6,1665.3,1684.8,1474.5,1348.6,1320.1,1245.0,1212.0
Total_Liabilities,1832.4,1768.5,1670.5,1510.4,1541.2,1336.3,1210.3,1183.8,1109.0,1084.2
