AAII_YR_DATA,06/30/2022,06/30/2021,12/31/2020,06/30/2020,12/31/2019
Capital_Expenditures,24.8,38.0,0.0,18.5,0.0
Cash_from_Operations,16.0,9.0,-2.6,-23.0,-0.2
Diluted_EPS,-0.009,0.068,-0.003,-0.243,-3.238
Goodwill_Intangibles,219.3,146.0,0.0,113.2,0.0
LT_Debt,169.1,183.5,0.0,143.0,0.0
Net_Income,-0.6,4.1,-0.1,-14.7,-23.4
Revenue,293.8,220.7,,189.9,2.3
Shares_Diluted,60.6738,60.4616,45.0,60.4616,7.2319
Total_Assets,765.9,743.5,366.8,511.7,366.6
Total_Liabilities,414.6,382.8,14.3,403.6,40.4
