AAII_YR_DATA,01/28/2023,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016
Capital_Expenditures,397.8,323.6,218.3,196.9,145.9,137.5,114.8,112.4
Cash_from_Operations,788.2,831.7,868.5,355.1,427.1,210.1,297.4,159.4
Diluted_EPS,3.76,3.091,3.032,1.346,1.051,0.398,0.35,0.191
Goodwill_Intangibles,1124.3,1048.8,1059.3,1071.1,1125.0,1149.0,1177.3,
LT_Debt,475.3,763.4,860.3,1352.5,1575.3,2499.2,2000.1,0.0
Net_Income,513.2,426.7,421.0,187.2,127.3,50.3,44.2,24.1
Revenue,19315.2,16667.3,15430.0,13190.7,13007.3,12754.6,12350.5,12467.6
Shares_Diluted,136.473,138.0445,138.876,139.109,121.135,126.3079,126.3079,126.3079
Total_Assets,6350.0,5668.9,5411.5,5269.8,3239.3,3273.9,3232.2,
Total_Liabilities,5303.1,5020.8,5092.2,5324.1,3441.4,4293.3,3571.3,
