AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1601.0,1432.0,1447.0,1208.0,1258.0,1076.0,924.0,918.0,835.0,701.0
Cash_from_Operations,1048.0,662.0,679.0,962.0,659.0,828.0,796.0,763.0,445.0,651.0
Diluted_EPS,20.039,16.667,14.863,13.451,11.922,10.51,9.882,,,
Goodwill_Intangibles,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0
LT_Debt,4735.0,12562.0,3946.0,3575.0,3296.0,2373.0,2338.0,2342.0,2224.0,1856.0
Net_Income,513.0,425.0,379.0,343.0,304.0,268.0,252.0,214.0,201.0,160.0
Revenue,3756.0,2895.0,2535.0,2527.0,2576.0,2527.0,2489.0,2466.0,2498.0,2311.0
Shares_Diluted,25.5,25.5,25.5,25.5,25.5,25.5,25.5,,,
Total_Assets,16441.0,35735.0,13535.0,12185.0,11319.0,10345.0,9474.0,8903.0,8204.0,7454.0
Total_Liabilities,10273.0,26035.0,8569.0,8053.0,7545.0,7035.0,6440.0,6006.0,5543.0,5006.0
