AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,14.2,8.9,6.6,6.9,3.3,3.3,3.8,1.0,1.8,20.1
Cash_from_Operations,-28.4,-23.5,-23.8,24.7,135.1,147.3,153.9,147.3,134.2,-48.1
Diluted_EPS,-18.023,-4.211,-3.317,-1.939,-0.006,-1.148,1.118,2.225,3.182,-3.478
Goodwill_Intangibles,264.4,807.4,905.3,,713.5,817.4,924.8,95.1,72.9,81.2
LT_Debt,50.0,0.0,0.0,0.0,482.2,545.2,577.2,0.0,0.0,0.0
Net_Income,-757.5,-175.6,-138.3,-80.9,-0.3,-56.6,56.1,117.0,170.5,-185.6
Revenue,502.3,486.5,376.1,198.1,406.1,373.7,259.6,273.3,278.8,168.8
Shares_Diluted,42.029,41.7072,41.7072,41.7072,48.823,49.251,50.19,52.586,53.563,53.346
Total_Assets,736.9,1228.7,1324.9,,1235.1,1110.0,1186.4,539.4,577.1,484.8
Total_Liabilities,273.5,203.6,238.9,,615.7,674.4,678.7,24.2,35.8,44.3
