AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,18.9,9.7,7.5,11.1,10.6,,,
Cash_from_Operations,70.5,9.4,12.2,39.4,31.3,-0.2,-0.2,0.0
Diluted_EPS,-0.499,-0.343,0.382,-0.501,-0.29,-0.186,-0.042,-0.002
Goodwill_Intangibles,658.1,706.0,204.9,292.3,234.2,,,
LT_Debt,598.9,604.1,357.9,485.6,402.1,0.0,0.0,0.0
Net_Income,-39.0,-24.6,25.7,-33.6,-17.9,-0.4,-0.1,0.0
Revenue,663.6,514.9,404.3,371.9,375.8,,,
Shares_Diluted,78.233,71.902,67.263,67.086,61.607,2.3309,1.6648,6.6525
Total_Assets,1373.4,1351.9,417.8,464.5,379.3,55.3,55.2,0.2
Total_Liabilities,1241.8,1206.0,516.4,590.8,473.3,1.5,1.2,0.2
