AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,0.9,0.9,0.9,3.4
Cash_from_Operations,9.2,4.7,10.8,8.2
Diluted_EPS,0.361,0.032,0.105,0.161
Goodwill_Intangibles,81.2,40.8,10.3,9.9
LT_Debt,30.5,18.4,10.3,2.5
Net_Income,4.2,0.2,1.0,1.5
Revenue,261.7,150.0,122.0,113.7
Shares_Diluted,11.6838,7.6356,9.4646,9.4646
Total_Assets,255.8,138.2,63.6,66.8
Total_Liabilities,132.9,59.8,46.5,53.5
