AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,39.2,27.7,69.1,32.3,24.7,29.9,20.0,11.9,55.9
Cash_from_Operations,178.6,319.9,121.7,186.7,96.6,62.2,52.4,54.7,23.8
Diluted_EPS,2.089,1.565,0.854,1.124,0.416,0.436,0.316,-0.399,0.037000000000000005
Goodwill_Intangibles,13.8,15.4,20.0,21.0,29.6,39.6,37.8,32.3,26.8
LT_Debt,396.0,401.6,357.6,25.7,208.9,196.6,17.1,21.6,25.4
Net_Income,177.4,131.8,77.1,99.6,32.6,33.8,24.1,-30.1,2.8
Revenue,1095.2,974.2,960.4,930.2,801.0,729.2,658.8,542.6,508.0
Shares_Diluted,84.943,84.219,90.231,88.619,78.471,77.539,76.333,75.294,75.37899999999998
Total_Assets,1204.1,1297.3,992.2,700.3,614.5,600.9,409.1,382.6,378.5
Total_Liabilities,829.4,913.3,716.9,384.1,361.5,361.2,199.8,176.7,112.5
