AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,88.4,63.7,91.4,95.5,113.3,111.4,86.7,118.8,122.9
Cash_from_Operations,-7.6,436.9,358.6,367.6,245.0,252.7,228.4,239.0,210.3
Diluted_EPS,3.657,0.83,3.669,3.762,1.275,2.07,3.879,1.988,5.292999999999998
Goodwill_Intangibles,1026.7,1075.1,1095.3,1047.3,1084.9,973.1,993.7,750.3,781.3
LT_Debt,9.9,13.0,12.9,8.8,8.3,2.0,2.8,7.0,9.1
Net_Income,316.3,72.5,325.1,333.7,113.5,186.1,351.8,184.5,488.5
Revenue,2765.0,2477.8,2846.4,2745.1,2585.3,2405.4,2485.6,2654.6,2496.9
Shares_Diluted,86.5,87.3,88.6,88.7,89.0,89.9,90.7,92.8,92.3
Total_Assets,3565.4,4277.6,4107.7,3846.8,3700.2,3601.7,3723.6,3631.5,3740.2
Total_Liabilities,1339.6,2151.2,2032.8,2024.4,2104.1,2175.3,2361.5,2416.6,2539.2
