AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,28.6,27.0,37.2,27.8,24.2,35.1,29.1
Cash_from_Operations,160.3,139.1,131.0,129.7,144.7,165.9,178.1
Diluted_EPS,2.763,3.059,1.116,2.702,2.937,2.929,2.417
LT_Debt,540.8,618.8,679.1,437.4,568.2,435.6,381.2
Net_Income,85.2,94.2,34.1,82.3,89.2,88.9,75.5
Revenue,1022.8,1041.3,982.1,839.9,764.1,794.3,772.8
Shares_Diluted,30.8383,30.6929,30.5493,30.4634,30.3743,30.3565,31.2383
Total_Assets,1471.7,1466.5,1542.5,1173.7,1290.0,1185.0,1226.8
Total_Liabilities,874.0,908.6,995.8,665.4,822.1,696.0,665.4
