AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,368.0,304.0,286.0,368.0,442.0,287.8,219.9,173.9,131.5,84.4
Cash_from_Operations,6554.0,2820.0,85.0,4865.0,5338.0,4662.0,3924.7,3102.2,2914.4,2301.4
Diluted_EPS,76.351,28.166,1.433,111.816,83.262,46.863,42.646,49.452,45.674,36.111
Goodwill_Intangibles,4636.0,4944.0,3707.0,4867.0,5035.0,4914.5,4390.8,5542.5,5661.2,2787.9
LT_Debt,12017.0,8937.0,11029.0,7640.0,8649.0,8812.8,6199.1,6158.4,3824.2,1750.6
Net_Income,3058.0,1165.0,59.0,4865.0,3998.0,2341.0,2135.0,2551.4,2421.8,1892.7
Revenue,17090.0,10958.0,6796.0,15066.0,14527.0,12681.0,10743.0,9224.0,8442.0,6793.3
Shares_Diluted,40.052,41.362,41.16,43.509,48.017,49.954,50.063,51.593,53.023,52.413
Total_Assets,25361.0,23641.0,21874.0,21402.0,22687.0,25451.3,19839.0,17420.6,14771.0,10444.5
Total_Liabilities,22579.0,17463.0,16981.0,15469.0,13902.0,14190.7,10018.8,8625.1,6204.3,3534.7
