AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,524.0,813.4,330.2,293.8,311.0,272.3,479.8,676.2
Cash_from_Operations,3777.2,406.7,457.9,1548.6,1554.4,951.4,606.9,985.9
Diluted_EPS,14.283,3.388,-3.724,4.608,6.194,4.517,-1.485,3.905
Goodwill_Intangibles,3961.0,2945.7,2957.6,3047.6,2673.5,2684.7,2358.8,2592.4
LT_Debt,2998.9,3129.3,3147.8,2460.8,2411.5,2499.0,2235.1,1040.0
Net_Income,2893.2,550.9,-603.3,771.4,1094.2,800.3,-261.5,737.8
Revenue,38204.8,18389.1,11183.6,17486.6,17714.7,14251.3,10535.7,13237.9
Shares_Diluted,202.566,162.569,161.983,167.385,176.661,177.196,176.101,188.94
Total_Assets,18125.5,12916.6,11506.9,12164.8,10994.6,10692.2,9435.7,8388.3
Total_Liabilities,8881.7,7228.7,6338.5,6186.6,5076.0,5321.3,4754.3,3134.9
