AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.3,0.8,1.2,0.3,1.0,1.0,0.1,0.0
Cash_from_Operations,-6.4,-7.8,-4.5,-2.7,-3.7,-2.1,-0.7,0.0
Diluted_EPS,-0.497,-1.332,-17.582,-0.808,-2.187,-0.215,-0.055,0.009
Goodwill_Intangibles,9.0,3.5,3.7,3.1,3.2,6.2,6.3,0.0
LT_Debt,1.0,0.6,0.3,2.7,2.7,1.0,0.9,0.0
Net_Income,-8.2,-10.1,-28.4,-7.2,-13.2,-3.1,-0.8,0.1
Revenue,10.3,4.5,5.0,6.0,7.9,5.0,3.1,3.0
Shares_Diluted,16.4674,7.5799,1.6144,8.9092,6.0397,14.4775,14.4775,14.4775
Total_Assets,29.4,10.5,6.3,4.5,4.2,8.3,8.1,0.3
Total_Liabilities,5.0,4.7,6.0,7.3,7.4,4.1,3.5,1.2
