AAII_YR_DATA,03/26/2022,03/27/2021,03/28/2020,03/30/2019,03/31/2018,03/25/2017,03/26/2016,03/28/2015,03/29/2014
Capital_Expenditures,3.5,2.3,4.4,8.8,5.0,3.3,3.6,4.9,5.5
Cash_from_Operations,14.2,-1.3,-3.3,-3.6,-29.1,5.5,3.6,8.2,-15.8
Diluted_EPS,0.052,-0.247,-0.541,-0.791,0.597,0.209,0.23,-0.373,-0.289
Goodwill_Intangibles,4.6,3.7,3.8,3.3,2.9,0.5,0.6,0.7,0.9
LT_Debt,16.2,17.5,12.3,12.2,3.7,23.2,35.5,40.4,41.6
Net_Income,1.0,-4.4,-9.7,-14.2,10.7,3.7,4.1,-6.7,-4.8
Revenue,137.9,108.8,128.8,114.8,111.5,88.5,97.8,111.3,121.3
Shares_Diluted,18.794,18.005,17.968,17.961,17.961,17.961,17.961,17.937,16.617
Total_Assets,139.3,153.3,160.2,101.7,91.4,136.1,139.1,139.8,157.9
Total_Liabilities,134.9,154.4,157.6,91.2,66.8,126.3,133.3,137.6,146.6
