AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.2,2.8,0.4,0.6,1.9,0.1,0.2,0.2,0.2,0.2
Cash_from_Operations,4.2,7.6,8.5,1.8,6.5,3.0,2.3,-2.7,0.5,0.5
Diluted_EPS,0.782,0.696,0.181,0.24,0.213,0.255,0.203,0.015,0.8740000000000001,-0.158
Goodwill_Intangibles,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
LT_Debt,78.6,28.8,90.7,51.5,77.5,48.5,12.3,20.4,21.5,2.5
Net_Income,5.2,4.6,1.2,1.6,0.9,1.0,0.7,0.0,2.9,-0.5
Revenue,21.2,20.6,18.8,17.9,14.8,10.8,8.8,7.7,7.1,6.4
Shares_Diluted,6.7144,6.6483,6.6483,6.6483,4.1206,3.8649,3.3129,3.3129,3.3129,3.3129
Total_Assets,587.9,515.3,515.8,420.8,402.9,288.6,236.9,196.0,187.8,149.1
Total_Liabilities,543.9,476.1,481.1,387.6,381.1,268.9,220.9,180.7,172.5,136.7
