AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,2.7,1.8,2.1,3.4,
Cash_from_Operations,-6.5,0.6,0.8,-0.9,
Diluted_EPS,-2.143,-2.524,-1.017,-0.973,-0.624
LT_Debt,0.0,0.0,18.0,6.7,0.0
Net_Income,-35.2,-24.4,-14.1,-13.5,-8.7
Revenue,59.6,54.5,55.1,48.5,44.1
Shares_Diluted,16.4227,9.681,13.9091,13.9091,13.9091
Total_Assets,39.0,71.0,57.1,65.0,56.1
Total_Liabilities,18.1,16.5,28.4,26.8,
