AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,163.8,166.3,176.2,127.8,137.8,157.6,222.1,149.3,144.9
Cash_from_Operations,127.8,457.9,477.8,409.5,354.9,369.8,233.3,220.9,406.3
Diluted_EPS,2.906,3.121,2.584,2.233,3.265,3.146,2.018,0.369,3.297
Goodwill_Intangibles,351.2,428.1,421.9,424.4,446.8,497.6,484.0,419.5,872.2
LT_Debt,816.6,925.8,846.4,462.9,687.5,749.6,690.0,571.3,620.8
Net_Income,292.9,314.0,304.0,224.6,328.9,317.7,202.3,37.0,387.8
Revenue,1706.4,1502.9,3576.6,3419.0,3363.1,3416.5,2922.6,2888.3,3912.0
Shares_Diluted,100.7997,100.5854,117.65,100.6069,100.714,100.9711,100.2211,100.2854,117.0
Total_Assets,4034.5,3682.0,3538.1,3466.1,3190.6,3438.8,3169.5,2989.5,3505.8
Total_Liabilities,2025.3,1878.9,1801.9,1618.3,1494.2,1785.8,1893.8,1835.9,2015.7
