AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,8.9,6.3,2.1,7.2
Cash_from_Operations,181.0,142.4,162.9,157.2
Diluted_EPS,0.011,0.012,0.055,0.043
Goodwill_Intangibles,908.4,870.6,372.6,453.1
LT_Debt,16.7,462.2,463.7,154.2
Net_Income,11.7,13.5,10.7,8.3
Revenue,786.3,604.3,436.0,409.6
Shares_Diluted,1110.519,1110.242,295.822,295.822
Total_Assets,1495.7,1907.1,1030.5,764.4
Total_Liabilities,686.4,1111.6,850.4,595.3
