AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2537.3,1637.7,2313.0,3558.3,2050.0,2808.3,1797.3,1356.4,1878.6
Cash_from_Operations,1138.3,399.5,4615.8,2278.3,2625.4,3518.5,3514.1,2128.2,1481.0
Diluted_EPS,-5.532,-5.713,1.593,1.999,4.447,3.803,2.817,1.419,1.544
Goodwill_Intangibles,158.7,125.1,106.5,90.2,81.9,64.7,36.6,,372.9
LT_Debt,17811.3,20494.0,18909.2,2321.0,3067.7,2777.3,2351.8,13485.0,5684.9
Net_Income,-1792.4,-1606.0,390.9,428.6,882.6,746.8,553.2,278.7,303.1
Revenue,15049.4,13704.6,22848.9,21264.8,18923.0,17024.1,16531.2,17029.2,15041.2
Shares_Diluted,324.0226,281.1377,245.3434,214.3783,198.4717,196.3513,196.3513,196.3513,196.3513
Total_Assets,47854.6,48324.3,45443.8,36563.3,32383.4,29677.4,27537.5,29748.8,25206.1
Total_Liabilities,37808.6,38021.7,35952.2,26901.3,24989.9,23243.3,21756.5,24142.4,19995.4
