AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,,,0.0,0.0,0.0,0.0,0.3,0.1,0.0
Cash_from_Operations,-15.0,-6.0,-5.8,-4.4,-5.7,-7.6,-7.9,-3.9,-4.4
Diluted_EPS,-1.23,-0.473,-1.081,-1.131,-0.791,-1.445,-1.787,-1.947,-3.655
Goodwill_Intangibles,12.6,14.5,8.2,8.9,9.6,10.5,0.5,0.9,1.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-16.3,-5.6,-8.2,-6.8,-4.0,-7.1,-8.0,-4.8,-5.8
Revenue,,10.1,0.0,0.1,0.1,0.2,0.3,0.1,0.1
Shares_Diluted,13.2468,11.7675,7.6232,6.0006,5.0482,4.8819,4.4603,2.4879,1.5814
Total_Assets,22.5,38.4,15.2,14.0,18.6,23.7,23.5,31.3,3.6
Total_Liabilities,10.4,13.4,5.9,4.6,5.9,7.0,1.0,1.0,2.4
