AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,50.2,108.8,76.0,2.9
Cash_from_Operations,-111.9,-9.4,92.7,-13.0
Diluted_EPS,-1.311,0.589,-0.329,-0.143
Goodwill_Intangibles,16.9,7.7,2.0,0.0
LT_Debt,0.8,3.3,3.2,4.3
Net_Income,-194.1,86.4,-47.4,-20.6
Revenue,483.5,618.1,23.0,6.6
Shares_Diluted,148.0247,146.6291,143.7666,143.7666
Total_Assets,694.6,940.1,316.3,27.4
Total_Liabilities,118.1,233.3,241.4,11.8
