AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,4.8,2.4,3.4,12.8,3.7,8.8,29.2,11.6,0.2
Cash_from_Operations,-10.1,-7.6,-11.0,-25.2,-26.3,-19.0,-11.1,-1.5,-0.6
Diluted_EPS,-0.204,-0.26,-0.423,-0.857,-1.179,-1.31,-0.888,-1.467,-0.495
Goodwill_Intangibles,0.5,0.6,0.8,1.0,1.3,1.5,1.1,1.1,1.0
LT_Debt,0.0,0.1,0.3,8.4,8.6,10.2,9.5,9.2,0.0
Net_Income,-15.4,-18.2,-25.8,-44.8,-40.3,-26.6,-13.6,-12.3,-2.4
Revenue,,0.2,0.1,4.9,4.4,2.1,,0.0,0.0
Shares_Diluted,75.811,70.0022,60.8615,52.2639,34.1548,20.2931,15.2672,8.4043,4.8
Total_Assets,33.5,33.3,35.1,69.5,71.4,74.4,71.5,47.3,5.8
Total_Liabilities,12.6,5.7,4.0,19.9,21.3,15.5,14.5,13.6,6.6
