AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,12.4,8.0,8.5,6.9,6.6,6.0,6.2
Cash_from_Operations,15.5,20.8,18.0,18.6,21.0,18.1,18.7
Diluted_EPS,2.273,2.76,3.516,1.511,2.259,1.587,37.363
LT_Debt,65.2,69.1,80.1,86.9,97.1,105.5,121.2
Net_Income,7.8,9.5,12.1,5.1,7.5,5.0,109.1
Revenue,62.8,66.1,68.5,68.9,71.1,73.9,79.0
Shares_Diluted,3.4305,3.4349,3.4456,3.4047,3.3136,3.1682,2.9212
Total_Assets,120.7,114.4,114.9,120.3,117.8,120.7,131.7
Total_Liabilities,102.0,103.5,113.4,131.0,133.9,144.7,161.4
