AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,495.7,352.7,427.5,576.0,782.9,638.5,456.0,848.0
Cash_from_Operations,956.7,796.2,672.5,529.1,615.7,856.8,684.9,678.1
Diluted_EPS,0.197,0.275,0.305,-0.386,-0.256,-0.419,-2.91,-2.158
Goodwill_Intangibles,505.0,510.9,505.5,515.3,579.3,619.9,630.9,1158.1
LT_Debt,1049.1,1309.5,1314.2,2264.2,2252.4,2028.3,2160.9,2594.1
Net_Income,190.1,262.4,290.8,-366.8,-242.9,-396.8,-2725.6,-1771.4
Revenue,2339.7,2011.8,2077.8,2317.9,2324.7,2304.0,2217.5,2350.4
Shares_Diluted,964.932,953.846,951.924,949.03,948.187,947.443,936.606,820.7819999999999
Total_Assets,10803.6,10855.3,9172.6,10327.0,11294.1,11343.6,12266.9,15989.5
Total_Liabilities,5138.2,5253.8,3778.8,5185.6,5735.0,5528.3,6027.5,7390.1
