AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,143.0,116.7,47.6,49.4,49.4,66.0,82.8,74.5,91.9,66.7
Cash_from_Operations,1.7,49.0,78.9,192.5,137.7,21.5,38.7,29.1,48.8,74.8
Diluted_EPS,-0.516,0.746,1.004,0.759,-0.101,-0.509,-0.135,-0.102,0.17,-0.578
Goodwill_Intangibles,76.6,76.6,76.6,76.6,76.6,84.5,85.1,86.0,95.3,81.3
LT_Debt,321.5,321.0,323.7,322.8,321.9,428.9,391.8,348.5,324.4,285.0
Net_Income,-34.1,49.4,66.1,49.3,-6.3,-31.3,-8.2,-6.2,10.3,-34.4
Revenue,648.8,726.1,733.6,711.5,620.8,592.2,637.5,856.9,806.8,731.4
Shares_Diluted,66.051,66.301,65.872,65.042,62.236,61.365,60.744,60.41,60.522,59.495
Total_Assets,981.8,997.7,958.0,897.6,730.3,832.4,893.6,898.1,893.2,852.6
Total_Liabilities,613.6,598.7,611.4,618.2,515.3,611.1,645.7,646.0,637.3,609.7
