AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,1.2,0.6,0.3,0.3,1.5,1.6,2.8
Cash_from_Operations,-3.9,-4.2,-1.4,-0.8,-2.4,-4.5,-11.1,-12.0
Diluted_EPS,-0.118,-0.142,-0.006,-0.015,-0.02,-0.175,-0.292,-0.093
Goodwill_Intangibles,0.2,0.7,0.2,0.3,0.3,0.2,,0.0
LT_Debt,0.0,0.0,0.0,0.8,1.2,2.4,2.2,3.3
Net_Income,-6.1,-5.9,-0.3,-0.6,-0.8,-7.2,-9.9,-3.0
Revenue,12.7,10.6,21.9,20.9,18.8,18.5,20.7,19.9
Shares_Diluted,52.046,41.3859,41.269,41.1099,40.9146,40.8698,34.0139,32.6731
Total_Assets,17.0,19.9,22.1,29.3,28.7,28.7,37.4,46.1
Total_Liabilities,14.3,12.5,9.9,16.9,16.5,14.0,17.0,27.1
