AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,13.8,15.3,16.5,20.9,18.2,6.5,9.7,7.5,10.6,7.3
Cash_from_Operations,200.8,390.5,109.9,186.3,260.3,123.5,142.6,91.6,56.7,164.4
Diluted_EPS,2.301,2.139,1.588,2.004,1.926,1.557,1.428,1.214,1.094,0.833
Goodwill_Intangibles,1095.4,1089.6,1002.3,1014.0,921.1,209.4,210.6,211.9,145.9,101.0
LT_Debt,346.7,409.8,321.2,171.9,570.7,119.7,119.6,119.5,48.2,60.8
Net_Income,217.6,205.2,155.8,198.1,172.6,96.8,88.5,75.1,65.0,48.3
Revenue,585.0,483.2,525.0,607.6,540.4,333.1,306.0,269.8,247.9,245.2
Shares_Diluted,94.5869,95.8974,98.0931,98.8515,89.6142,62.1716,61.9854,61.8475,59.3927,58.0731
Total_Assets,17003.3,16329.1,15973.1,14511.6,13986.7,8896.9,8438.0,8147.4,7217.8,6417.2
Total_Liabilities,14961.9,14070.2,13691.1,12263.9,11908.4,7966.3,7572.7,7338.0,6433.7,5735.1
