AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,233.4,173.6,107.3,138.4,151.3,211.1,160.3,125.9,137.1,244.3
Cash_from_Operations,476.1,373.6,345.5,316.4,288.1,310.0,279.3,296.7,258.6,228.9
Diluted_EPS,0.994,1.226,0.967,1.376,0.765,0.934,0.717,0.624,0.574,0.75
Goodwill_Intangibles,1001.0,972.1,878.5,995.4,982.6,946.1,979.9,852.9,1014.1,1085.8
LT_Debt,990.8,1301.3,1172.8,929.2,895.7,844.7,902.0,857.1,871.9,803.9
Net_Income,156.9,193.4,152.5,217.2,120.8,147.3,113.2,98.4,90.6,118.3
Revenue,3321.1,2770.9,2122.9,2223.8,2091.1,2311.1,2221.8,2102.7,2156.6,2023.8
Shares_Diluted,157.7618,157.7618,157.7618,157.7618,157.7618,157.7618,157.7618,157.7618,157.7618,157.7618
Total_Assets,3763.4,3682.6,3060.1,2988.7,2768.1,2643.6,2748.9,2474.5,2723.0,2770.3
Total_Liabilities,2694.3,2337.5,2046.1,1802.9,1713.4,1654.4,1723.1,1544.4,1646.3,1625.6
