AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,,,0.0,1.0,0.0,0.0,
Cash_from_Operations,-1.7,-0.7,-1.3,-0.7,0.3,-0.2,0.3
Diluted_EPS,1.068,1.262,-2.114,-1.56,0.974,-0.118,-1.485
Goodwill_Intangibles,0.2,0.2,0.2,1.2,2.0,1.6,0.2
LT_Debt,0.0,0.2,0.5,6.6,0.2,0.0,0.0
Net_Income,2.8,3.3,-5.4,-3.8,2.1,-0.1,-0.9
Revenue,5.9,5.2,3.6,1.3,9.1,5.0,1.7
Shares_Diluted,2.6436,2.5986,2.5449,2.4614,2.1997,0.9111,0.6192
Total_Assets,17.9,14.9,11.9,24.5,17.3,9.8,4.2
Total_Liabilities,0.8,0.8,1.3,8.6,1.4,0.7,0.4
