AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,1361.2,1280.5,1189.3,1557.1,1381.9,1368.1,1494.3
Cash_from_Operations,1896.0,3256.4,2410.1,2588.1,2637.4,4263.8,3612.0
Diluted_EPS,1.708,1.482,0.573,0.843,1.69,1.609,0.996
Goodwill_Intangibles,9051.1,9065.7,8909.9,9000.3,9382.6,9802.6,9983.0
LT_Debt,17.5,1297.8,34.9,2580.0,2613.4,3561.2,4413.5
Net_Income,1761.4,1550.3,601.6,902.2,1824.9,1746.7,1087.7
Revenue,29106.8,25366.4,22817.0,25943.6,28533.0,29457.7,24558.7
Shares_Diluted,1030.979,1045.91,1050.032,1070.115,1079.802,1085.439,1092.071
Total_Assets,36789.7,34301.4,33396.9,34453.2,35374.1,37531.7,37100.2
Total_Liabilities,14313.1,13552.8,14805.2,15064.0,14958.9,16805.7,17006.0
