AAII_YR_DATA,01/02/2022,01/03/2021,12/29/2019,12/30/2018,12/31/2017,01/01/2017,01/03/2016,12/28/2014,12/29/2013
Capital_Expenditures,0.2,0.3,0.6,0.4,0.6,2.0,0.3,1.0,1.3
Cash_from_Operations,-2.9,-6.7,-11.6,-12.6,-12.9,-15.3,-11.8,-10.8,-9.1
Diluted_EPS,-0.574,-1.14,-2.015,-2.165,-2.56,-4.1,-4.425,-3.305,-3.7560000000000002
Goodwill_Intangibles,2.2,2.0,1.5,,,,,,
LT_Debt,0.0,1.2,0.0,0.1,0.4,0.0,2.2,1.2,0.1
Net_Income,-6.6,-11.2,-15.4,-13.8,-14.1,-19.1,-17.8,-13.1,-12.3
Revenue,12.7,8.6,10.3,12.6,12.1,11.4,19.0,27.8,26.1
Shares_Diluted,11.535,9.781,7.663,6.3651,5.5209,4.6699,4.0338,3.9573,3.2688
Total_Assets,29.0,32.9,33.4,36.1,24.6,21.8,28.5,41.1,49.1
Total_Liabilities,19.8,20.4,19.6,18.8,9.8,9.9,8.1,5.6,8.5
