AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.2,0.4,0.3,0.2,1.0,1.2,0.6,0.8,3.2,0.5
Cash_from_Operations,38.6,36.0,26.6,29.0,25.3,22.4,26.2,23.2,11.9,15.9
Diluted_EPS,4.749,4.173,1.974,2.68,1.859,1.363,1.713,1.899,1.753,1.744
Goodwill_Intangibles,12.2,12.3,12.0,11.9,12.0,12.7,12.8,12.5,11.9,
LT_Debt,40.4,44.2,34.7,34.4,34.5,34.4,35.1,34.0,33.2,22.2
Net_Income,39.1,34.7,16.6,22.8,16.1,11.7,14.7,16.2,13.8,13.4
Revenue,121.4,96.0,94.2,102.0,91.3,75.8,78.1,72.5,57.7,53.8
Shares_Diluted,8.2269,8.3149,8.3845,8.5154,8.6402,8.6128,8.5737,8.5503,7.8967,7.6952
Total_Assets,2976.6,2652.9,2567.8,2096.8,1966.5,1794.1,1780.7,1782.1,1629.4,1268.7
Total_Liabilities,2716.0,2420.5,2361.7,1902.6,1785.8,1624.8,1619.0,1631.2,1491.6,1159.4
