AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,11.3,21.3,0.4,34.9,5.0,24.5,0.0
Cash_from_Operations,1.2,0.8,-1.7,0.8,-0.4,0.0,0.1
Diluted_EPS,-2.228,-2.667,-13.895,-6.55,-9.453,-2.773,-0.151
Goodwill_Intangibles,3.7,4.2,3.3,4.5,2.6,2.3,0.0
LT_Debt,65.8,66.4,62.6,56.7,33.2,24.4,0.0
Net_Income,-4.8,-4.4,-8.2,-3.0,-2.7,-0.8,0.0
Revenue,11.1,11.5,9.3,8.3,6.6,1.7,0.0
Shares_Diluted,2.1403,1.6366,0.5887,0.4604,0.2902,0.3058,0.3058
Total_Assets,87.9,92.5,79.3,83.2,53.1,40.1,0.0
Total_Liabilities,70.7,71.1,68.4,65.0,38.1,31.3,0.3
