AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,328.9,265.6,624.0,604.8
Cash_from_Operations,-20.0,-96.0,358.7,336.2
Diluted_EPS,-3.026,-1.881,0.157,0.214
Goodwill_Intangibles,1407.4,1397.6,1401.4,
LT_Debt,1776.5,2134.5,2224.6,0.0
Net_Income,-579.4,-360.2,30.0,40.9
Revenue,1318.1,948.4,1900.4,1749.3
Shares_Diluted,191.4788,191.4788,191.4788,191.4788
Total_Assets,6256.7,6017.6,6176.1,
Total_Liabilities,4165.3,4536.1,4426.0,
