AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.3,0.0,0.1,0.1,0.3,0.1,0.9
Cash_from_Operations,169.6,87.8,57.5,44.5,22.8,20.2,15.8
Diluted_EPS,2.022,1.756,0.244,0.486,0.805,0.167,0.292
Goodwill_Intangibles,20.6,18.9,18.2,0.7,0.7,0.7,0.7
LT_Debt,36.4,0.0,0.0,0.0,19.1,0.0,17.0
Net_Income,52.2,45.8,6.3,10.6,18.2,3.8,6.6
Revenue,327.1,247.8,168.5,113.3,73.0,59.5,42.7
Shares_Diluted,25.796,26.1119,25.5986,21.8349,22.625,22.625,22.625
Total_Assets,1306.5,925.7,729.1,395.5,231.1,188.4,145.1
Total_Liabilities,921.7,531.6,365.4,176.9,134.8,109.9,72.0
