AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,2.6,4.5,6.6,1.4,0.3,,
Cash_from_Operations,38.9,29.7,11.5,11.0,12.1,,
Diluted_EPS,3.025,2.265,1.39,0.643,0.885,,
Goodwill_Intangibles,18.1,18.4,18.6,18.9,6.4,6.5,6.6
LT_Debt,86.3,0.0,4.5,4.5,4.5,0.0,0.0
Net_Income,27.1,18.6,12.1,5.6,7.7,,
Revenue,82.9,57.8,50.3,47.0,37.2,,
Shares_Diluted,8.9497,8.1982,8.7129,8.7129,8.7129,8.7129,8.7129
Total_Assets,2045.2,1782.6,1332.5,1095.5,887.6,735.5,628.6
Total_Liabilities,1863.5,1605.4,1191.8,968.9,792.1,645.7,546.5
