AAII_YR_DATA,12/29/2019,12/30/2018,12/31/2017,01/01/2017,01/03/2016,01/04/2015,12/29/2013
Capital_Expenditures,2.8,5.4,4.1,3.4,3.6,3.9,1.4
Cash_from_Operations,12.0,9.4,7.8,7.8,5.1,7.1,-0.5
Diluted_EPS,-0.927,0.373,0.655,0.691,0.597,0.491,-0.114
Goodwill_Intangibles,33.7,44.4,48.5,52.6,39.4,31.9,32.5
LT_Debt,44.6,52.6,49.8,48.2,28.5,38.0,38.0
Net_Income,-9.1,3.7,6.5,6.7,5.0,4.5,-1.0
Revenue,152.5,174.9,175.3,170.5,143.3,126.5,80.3
Shares_Diluted,9.7791,9.9087,9.8994,9.6783,8.4269,9.09,9.09
Total_Assets,101.7,123.3,122.8,122.5,99.7,84.2,78.0
Total_Liabilities,62.2,74.4,71.9,72.5,51.7,61.1,59.4
