AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1039.8,2093.6,1962.2,2231.2,929.7,934.2,888.5,894.3,682.0,195.0
Cash_from_Operations,900.3,795.2,758.4,846.1,848.7,847.0,1214.1,1222.1,1248.6,1149.0
Diluted_EPS,0.923,0.931,0.774,0.09,2.226,0.881,1.34,-1.211,2.005,2.127
Goodwill_Intangibles,418.1,519.8,519.9,331.7,305.1,410.1,522.2,1617.4,531.4,540.2
LT_Debt,6407.5,6164.9,6155.4,6347.5,5564.3,7880.5,9189.5,11069.0,9721.3,8661.6
Net_Income,497.8,502.3,411.1,44.0,1058.4,413.0,626.5,-606.4,883.9,969.1
Revenue,2061.2,1896.2,1644.9,1240.3,1191.3,1848.4,2129.3,1940.5,1636.8,2099.9
Shares_Diluted,539.147,539.241,531.056,486.255,475.387,468.935,467.403,462.795,458.796,455.702
Total_Assets,15771.2,15257.5,15920.1,14032.9,12718.6,14088.5,15759.3,21449.8,21331.4,20075.9
Total_Liabilities,9116.5,8742.0,9131.7,7947.8,6774.1,8787.5,10211.7,12106.2,10596.1,9352.6
