AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.5,0.4,0.5,0.4,0.1,0.3,0.4,0.4,0.5,0.8
Cash_from_Operations,0.6,6.5,0.2,0.9,-1.0,-2.6,2.2,1.6,2.0,-9.3
Diluted_EPS,0.08,0.424,-0.215,0.103,-0.06,-0.021,-0.216,-0.469,-0.645,-0.065
Goodwill_Intangibles,1.5,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.2,
LT_Debt,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,,12.8,-6.2,2.3,-1.3,-0.5,-4.5,-9.6,-13.1,-1.3
Revenue,43.1,39.2,29.2,32.2,13.2,27.0,29.2,25.7,25.6,28.5
Shares_Diluted,31.316,30.2326,28.6441,22.1112,21.4065,21.1938,20.9261,20.4078,20.4078,19.9042
Total_Assets,69.2,64.9,48.9,51.1,39.5,41.2,40.5,44.1,51.4,62.3
Total_Liabilities,9.7,9.2,7.5,4.9,5.7,6.4,5.6,5.8,5.4,4.9
