AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,243.5,178.6,207.4,151.8,162.5,202.7,146.7,131.8,159.4
Cash_from_Operations,392.1,462.3,282.0,155.0,224.6,214.8,88.7,124.2,119.6
Diluted_EPS,0.463,0.846,0.549,0.067,0.789,0.656,-1.494,-3.632,-2.943
Goodwill_Intangibles,3.9,4.2,5.0,3.1,3.1,3.1,3.1,3.1,7.1
LT_Debt,31.8,20.7,302.0,1.3,1.8,39.7,38.0,4.0,40.0
Net_Income,97.4,177.9,110.7,10.3,121.0,100.1,-226.7,-550.3,-445.9
Revenue,1632.8,1338.8,1350.8,784.5,816.8,774.8,674.7,751.9,824.5
Shares_Diluted,210.435,210.295,201.571,153.315,153.353,152.504,151.664,151.511,151.501
Total_Assets,3518.6,3433.9,3461.7,1937.5,1993.3,1898.1,1715.0,2017.9,2767.5
Total_Liabilities,887.0,831.4,998.6,429.3,476.5,501.8,417.8,454.8,585.1
