AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,123.0,121.1,305.9,233.5,145.1,91.1,212.8,307.4,329.2
Cash_from_Operations,425.2,400.6,514.9,694.3,556.1,703.5,716.3,739.2,704.7
Diluted_EPS,1.363,-1.016,3.118,2.792,2.854,3.476,2.108,4.772,3.6319999999999997
Goodwill_Intangibles,6.6,10.4,146.1,145.7,152.5,163.0,156.9,24.5,15.8
LT_Debt,419.6,520.9,770.4,574.6,473.0,485.0,658.6,606.9,848.4
Net_Income,173.4,-129.2,399.4,365.0,281.7,258.5,156.4,353.3,268.4
Revenue,1570.0,1328.1,1961.7,2002.9,1796.2,1931.5,2273.7,2300.7,2205.6
Shares_Diluted,127.1952,127.1647,128.1167,130.7582,98.7077,74.3542,74.1744,74.0444,73.9044
Total_Assets,2159.4,2166.0,2586.7,2394.7,2219.4,2193.0,2361.3,2285.1,2121.9
Total_Liabilities,944.5,1105.1,1333.2,1212.4,1073.2,1105.2,1374.5,1270.5,1270.7
