AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8.4,10.2,9.5,10.9,12.0,14.9,17.5,25.9,32.2,22.9
Cash_from_Operations,117.8,102.9,121.2,119.3,60.2,69.3,42.7,60.4,41.7,67.4
Diluted_EPS,0.654,0.582,0.548,0.505,0.362,0.188,-0.277,0.087,0.134,0.204
Goodwill_Intangibles,202.0,208.2,159.9,160.3,158.0,163.6,169.8,251.6,273.3,198.8
LT_Debt,15.0,21.4,20.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,99.9,89.2,84.4,78.0,55.8,29.0,-42.3,13.3,20.5,32.7
Revenue,607.5,576.0,522.4,503.6,476.9,454.8,457.9,477.1,457.2,413.5
Shares_Diluted,152.675,153.375,153.95,154.35,154.225,154.025,152.65,153.05,153.175,160.5
Total_Assets,705.3,691.3,649.8,604.7,512.7,517.6,508.6,592.0,606.9,612.3
Total_Liabilities,240.1,243.8,207.0,202.4,157.4,164.3,167.0,180.2,172.6,159.9
