AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.4,1.8,0.7,1.4,5.3,0.4,1.0,0.8,0.5
Cash_from_Operations,5.5,6.2,6.0,1.2,2.9,3.0,0.8,1.8,2.6
Diluted_EPS,0.886,1.016,0.372,0.3,0.281,0.231,0.051,0.22899999999999998,0.166
Goodwill_Intangibles,1.4,1.7,1.9,2.1,0.9,1.0,1.0,1.1,0.9
LT_Debt,7.8,3.7,4.1,4.5,4.1,0.1,0.3,0.7,1.1
Net_Income,8.4,9.6,3.5,2.8,2.6,2.1,0.5,2.0,1.5
Revenue,64.3,55.6,42.3,41.8,37.9,36.2,34.0,33.9,32.7
Shares_Diluted,9.487,9.4643,9.3994,9.3191,9.2538,9.06,9.0271,8.9462,8.7877
Total_Assets,60.3,47.9,38.3,35.2,32.0,25.7,23.9,24.0,22.2
Total_Liabilities,12.8,8.0,7.6,7.8,7.1,3.2,3.2,3.9,4.2
