AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.0,0.0,0.0,0.2,0.1,0.1
Cash_from_Operations,-0.9,-1.2,-1.8,-2.2,-2.0,-2.9,0.4
Diluted_EPS,-0.009,0.006,-0.132,-0.152,-0.124,-0.265,-0.114
Goodwill_Intangibles,0.1,0.1,,,,,
LT_Debt,3.0,3.1,0.0,0.0,0.0,0.0,0.0
Net_Income,-2.2,1.0,-10.3,-8.8,-4.8,-9.8,-2.3
Revenue,,0.1,0.1,0.0,0.0,0.0,0.0
Shares_Diluted,229.8786,166.07,77.6014,57.6236,38.9889,37.0294,20.2704
Total_Assets,0.9,0.6,4.6,9.0,8.8,8.3,10.1
Total_Liabilities,4.2,3.9,3.8,3.7,4.7,4.1,3.5
