AAII_YR_DATA,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014
Capital_Expenditures,1001.0,1151.0,1170.0,1072.0,1088.0,995.0,1032.0
Cash_from_Operations,1920.0,1568.0,1353.0,1502.0,1663.0,1541.0,1740.0
Diluted_EPS,1.318,1.413,0.05,1.713,2.509,1.788,1.837
Goodwill_Intangibles,8277.0,8259.0,7762.0,7715.0,17732.0,16606.0,7896.0
LT_Debt,5704.0,4057.0,4310.0,4298.0,5200.0,5061.0,4690.0
Net_Income,679.0,722.0,19.0,843.0,1207.0,842.0,843.0
Revenue,5407.0,5340.0,5189.0,4882.0,4518.0,4486.0,5241.0
Shares_Diluted,515.0,511.0,503.0,492.0,481.0,471.0,459.0
Total_Assets,16165.0,15646.0,14431.0,14373.0,15382.0,14746.0,13250.0
Total_Liabilities,9932.0,9364.0,8462.0,8220.0,9685.0,9934.0,8548.0
