AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
Capital_Expenditures,5.7,6.6,,,
Cash_from_Operations,36.6,21.4,-3.9,-0.2,0.0
Diluted_EPS,-0.006,-0.008,0.097,0.012,0.0
Goodwill_Intangibles,357.8,338.9,,,
LT_Debt,241.9,220.2,0.0,0.0,0.0
Net_Income,-0.8,-0.5,4.3,0.5,0.0
Revenue,249.4,206.0,,,
Shares_Diluted,126.4171,66.2946,44.2875,44.2875,35.5375
Total_Assets,651.0,475.3,352.6,348.3,0.0
Total_Liabilities,409.1,359.3,14.9,15.0,0.0
