AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9131.5,8562.0,9908.5,15442.7,14028.2,11069.9,11886.6
Cash_from_Operations,14129.5,13934.7,12828.7,11250.9,12715.1,13287.2,11837.4
Diluted_EPS,0.559,0.503,0.112,0.039,0.665,0.746,0.649
Goodwill_Intangibles,2125.9,2100.6,2075.3,2095.2,2033.9,1790.5,1642.8
LT_Debt,4283.6,630.2,3270.7,6120.5,6175.6,3619.6,2072.1
Net_Income,1708.9,1538.0,275.7,94.3,1593.1,1818.3,1569.8
Revenue,43818.4,43873.0,41452.5,41357.1,41787.3,42938.4,44500.6
Shares_Diluted,3059.8,3059.8,2456.7,2394.7,2394.7,2479.5,2465.6
Total_Assets,84841.7,81496.5,86272.2,92632.8,92058.5,82213.2,79814.9
Total_Liabilities,36569.0,34147.6,40412.3,58333.1,57184.2,47893.2,46798.3
