AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,495.2,471.3,417.3,394.5,356.4,309.1,294.3,297.1,292.1
Cash_from_Operations,-1535.7,364.5,310.3,467.7,253.8,290.6,407.9,246.7,154.2
Diluted_EPS,3.846,3.68,3.508,3.248,3.077,2.645,2.235,2.074,1.91
Goodwill_Intangibles,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0
LT_Debt,3683.4,1582.4,1286.1,1285.5,1193.3,1192.4,1191.7,1201.3,1028.9
Net_Income,206.4,196.4,186.7,172.2,163.0,140.1,119.0,109.8,99.2
Revenue,1808.6,1530.3,1652.7,1633.7,1539.6,1427.2,1547.7,1818.9,1690.0
Shares_Diluted,53.674,53.37,53.24,53.029,52.979,52.963,53.254,52.94600000000001,51.9412
Total_Assets,8402.1,6028.7,5708.3,5468.6,5206.9,4942.8,4634.8,4649.2,3846.5
Total_Liabilities,6052.6,3795.4,3578.9,3426.0,3246.7,3054.5,2793.2,2855.2,2607.5
